Siliana;33573;Kesra;9.381839209170000;35.794276991799997;4000;
Siliana;33574;Laroussa;9.462731970229999;36.385154638099998;4000;
Siliana;33575;Makthar;9.155757328290001;35.862485775800003;4000;
Siliana;33576;Rouhia;9.203826602400000;35.653060103599998;4000;
Siliana;33577;Siliana Nord;9.295279526410001;36.056950555800000;4000;
Siliana;33578;Siliana Sud;9.399691790280000;35.969894322700000;4000;
Sousse;33579;Akouda;10.537363634300000;35.935013025799996;3000;
Sousse;33580;Bouficha;10.424621644100000;36.290426729499998;3000;
Sousse;33581;Enfidha;10.319519779000000;36.138966674000002;3000;
Ariana;33369;Ariana Médina;10.157858138200000;36.872173713099997;1600;
Ariana;33370;Ettadhamen;10.081255339600000;36.844237205699997;1600;
Ariana;33371;Kalaat El Andalous;10.115251546700000;37.033605688000002;1600;
Ariana;33372;Mnihla;10.082727377599999;36.873633924799996;1600;
Ariana;33373;Raoued;10.158797645700000;36.940706237400001;1600;
Ariana;33374;Sebkhet Ariana;10.235899218400000;36.917531538100000;1600;
Ariana;33375;Sidi Thabet;10.022671308200000;36.926243469100001;1600;
Ariana;33376;Soukra;10.212200343399999;36.894571058899999;1600;
Béja;33377;Amdoun;9.042185705970001;36.809128585400003;3500;
Béja;33378;Béja Nord;9.234989049510000;36.814992293499998;3500;
Béja;33379;Béja Sud;9.188368181660000;36.659203728999998;3500;
Béja;33380;Goubellat;9.682731410770000;36.542147133100002;3500;
Béja;33381;Mejez El Bab;9.609936485870000;36.711781979599998;3500;
Béja;33382;Nefza;9.072081606899999;36.993702060200000;3500;
Béja;33383;Téboursouk;9.242918402190000;36.476989815499998;3500;
Béja;33384;Testour;9.430207614560001;36.599385255599998;3500;
Béja;33385;Thibar;9.098794261029999;36.508995314600000;3500;
Ben Arous (Tunis Sud);33386;Ben Arous;10.217986816900000;36.752160005000000;1500;
Ben Arous (Tunis Sud);33387;Boumhel;10.295197503600001;36.712976996800002;1500;
Ben Arous (Tunis Sud);33388;El Mourouj;10.203629542000000;36.733014554100002;1500;
Ben Arous (Tunis Sud);33389;Ezzahra;10.284281707600000;36.737606968800002;1500;
Ben Arous (Tunis Sud);33390;Fouchana;10.173251329799999;36.709024089000003;1500;
Ben Arous (Tunis Sud);33391;Hammam Chott;10.364717847300000;36.696956091200001;1500;
Ben Arous (Tunis Sud);33392;Hammam Lif;10.332577696200000;36.722284337600001;1500;
Ben Arous (Tunis Sud);33393;Mégrine;10.232386846300001;36.773082926599997;1500;
Ben Arous (Tunis Sud);33394;M'Hamdia;10.072701559800000;36.662750744299998;1500;
Ben Arous (Tunis Sud);33395;Mornag;10.254407110300001;36.602405456500001;1500;
Ben Arous (Tunis Sud);33396;Nouvelle Médina;10.240620852699999;36.740820209600002;1500;
Ben Arous (Tunis Sud);33397;Radès;10.274573757000001;36.772680794999999;1500;
Bizerte;33398;Bizerte Nord;9.829929389420000;37.307210299200001;4850;
Bizerte;33399;Bizerte Sud;9.664032210229999;37.256272536799997;4850;
Bizerte;33400;El Alia;9.988957623519999;37.167967154899998;4850;
Bizerte;33401;Ghar El Melh;10.107487355700000;37.168651007400001;4850;
Bizerte;33402;Ghazala;9.478058530989999;37.094815610100000;4850;
Bizerte;33403;Joumine;9.392921580690000;36.902594033600003;4850;
Bizerte;33404;Lake Ichkeul;9.666098308730000;37.165241319400003;4850;
Bizerte;33405;Mateur;9.653085319180001;36.999585155500000;4850;
Bizerte;33406;Menzel Bourguiba;9.827744541090000;37.119659097000003;4850;
Bizerte;33407;Menzel Jemil;9.941517972870001;37.223192785700000;4850;
Bizerte;33408;Ras Jebel;10.095321874400000;37.227952268000003;4850;
Bizerte;33409;Sejnane;9.272566296080001;37.151088276199999;4850;
Bizerte;33410;Tinja;9.743930656490001;37.134545197199998;4850;
Bizerte;33411;Utique;9.940830592270000;37.039528863299999;4850;
Gabès;33412;Gabès Médina;10.103232800900001;33.887523427399998;1200;
Gabès;33413;Gabès Ouest;9.996795562499999;33.840241924700003;1200;
Gabès;33414;Gabès Sud;10.090716485300000;33.798759584000003;1200;
Gabès;33415;Ghannouch;10.061332639600000;33.939472465400002;1200;
Gabès;33416;Hamma;9.585678870570000;33.881337818200002;1200;
Gabès;33417;Mareth;10.213435930799999;33.578839524899998;1200;
Gabès;33418;Matmata;9.803210836600000;33.447197247500000;1200;
Gabès;33419;Matmata Nouvelle;9.932703700730000;33.630699856100001;1200;
Gabès;33420;Menzel Habib;9.645831920310000;34.163915886600002;1200;
Gabès;33421;Metouia;9.974539496989999;34.046255744100002;1200;
Gafsa;33422;Belkhir;9.382084093330001;34.352548259999999;1200;
Gafsa;33423;Gafsa Nord;8.933632068210001;34.561078597399998;1200;
Gafsa;33424;Gafsa Sud;8.649470000000001;34.395976512600001;1200;
Gafsa;33425;Guetar;9.010956442520000;34.275176418000001;1200;
Gafsa;33426;Ksar;8.814630206190000;34.374213145900001;1200;
Gafsa;33427;Mdhilla;8.696585814240001;34.215382208500003;1200;
Gafsa;33428;Metlaoui;8.429315764080000;34.292233025700000;1200;
Gafsa;33429;Oum Larais;8.367828219090001;34.565027369200003;1200;
Gafsa;33430;Redeyef;8.191649243130000;34.381208277699997;1200;
Gafsa;33431;Sened;9.155221744790000;34.544085319200001;1200;
Gafsa;33432;Sidi Aich;8.803993678130000;34.677411444000001;1200;
Jendouba;33433;Aïn Draham;8.703481680230000;36.786672138299998;7500;
Jendouba;33434;Balta Bou Aouane;8.919577780679999;36.705519285199998;7500;
Jendouba;33435;Bousalem;8.980855398310000;36.571363649600002;7500;
Jendouba;33436;Fernana;8.648489835900000;36.657241417800002;7500;
Jendouba;33437;Ghardimaou;8.381234393760000;36.495048175299999;7500;
Jendouba;33438;Jendouba Nord;8.711319289460000;36.545515036600001;7500;
Jendouba;33439;Jendouba Sud;8.824916526230000;36.472286531300000;7500;
Jendouba;33440;Oued Mliz;8.575351773650001;36.471911329299999;7500;
Jendouba;33441;Tabarka;8.837098704990000;36.915951305299998;7500;
Kairouan;33442;Alaa;9.594017080800001;35.672238436999997;6500;
Kairouan;33443;Bouhajla;10.054569046199999;35.380166556600003;6500;
Kairouan;33444;Chebika;9.908815895669999;35.656562271500000;6500;
Kairouan;33445;Chrarda;10.061615631300000;35.179370433800003;6500;
Kairouan;33446;Haffouz;9.696963179410000;35.535948185099997;6500;
Kairouan;33447;Hajeb El Ayoun;9.572065698070000;35.432699026800002;6500;
Kairouan;33448;Kairouan Nord;10.087393791200000;35.755884089600002;6500;
Kairouan;33449;Kairouan Sud;10.112493430600001;35.592780455899998;6500;
Kairouan;33450;Nasrallah;9.811031154820000;35.326545031400002;6500;
Kairouan;33451;Oueslatia;9.678356940210000;35.894099137900000;6500;
Kairouan;33452;Sbikha;10.021322856499999;35.958429758500003;6500;
Kassérine;33453;Ayoun;8.887662236690000;35.516742099699997;3000;
Kassérine;33454;Ezzouhour;8.830256184010001;35.160169053899999;3000;
Kassérine;33455;Feriana;8.469119183029999;35.022032136599996;3000;
Kassérine;33456;Foussana;8.533576440939999;35.336320716800003;3000;
Kassérine;33457;Hassi El Ferid;8.928131420650001;34.972327222799997;3000;
Kassérine;33458;Hidra;8.478046571120000;35.563595723500001;3000;
Kassérine;33459;Jedeliane;8.914375001300000;35.657225424600000;3000;
Kassérine;33460;Kasserine Nord;8.774627386250000;35.217230839599999;3000;
Kassérine;33461;Kasserine Sud;8.761417367989999;35.117404770999997;3000;
Kassérine;33462;Majel Belabbes;8.536727929250001;34.792792930300003;3000;
Kassérine;33463;Sbeitla;9.069955532410001;35.269730719499996;3000;
Kassérine;33464;Sbiba;9.155250600710000;35.512763097899999;3000;
Kassérine;33465;Thala;8.694378119080000;35.583065122500003;3000;
Kebili;33466;Douz;9.359938369669999;33.124365873599999;360;
Kebili;33467;Faouar;8.456523918209999;33.180881539900000;360;
Kebili;33468;Kebili Nord;9.123975581040000;33.747779700199999;360;
Kebili;33469;Kebili Sud;9.072289802320000;33.617073298599998;360;
Kebili;33470;Souk El Ahed;8.892023841290000;33.944257160299998;360;
Le Kef;33471;Dahmani;8.810606559609999;35.961649512500003;3850;
Le Kef;33472;Es Sers;8.993678966699999;36.069823322100000;3850;
Le Kef;33473;Jerissa;8.642431724030001;35.829618482199997;3850;
Le Kef;33474;Kalaa Khesba;8.528788490500000;35.722788050600002;3850;
Le Kef;33475;Kalaat Senan;8.371206681020000;35.808608148099999;3850;
Le Kef;33476;Kef Est;8.870517316210000;36.189766166399998;3850;
Le Kef;33477;Kef Ouest;8.626916412380000;36.156343680799999;3850;
Le Kef;33478;Ksour;8.945368811790001;35.846685666900001;3850;
Le Kef;33479;Nebeur;8.760614760750000;36.334416222400002;3850;
Le Kef;33480;Sakiet Sidi Youssef;8.438726553370000;36.187437970600001;3850;
Le Kef;33481;Tajerouine;8.553466292670001;35.969144986200000;3850;
Mahdia;33482;Boumerdès;10.685153507000001;35.443202560099998;3000;
Mahdia;33483;Chebba;11.056007274700001;35.238625905699998;3000;
Mahdia;33484;Chorbane;10.413565841400001;35.236479584700000;3000;
Mahdia;33485;El Jem;10.712918665900000;35.320791218399997;3000;
Mahdia;33486;Hbira;10.257412970300001;35.292642605300003;3000;
Mahdia;33487;Ksour Essef;10.971231282500000;35.380208711999998;3000;
Mahdia;33488;Mahdia;10.947594296400000;35.503293691099998;3000;
Mahdia;33489;Melloulech;10.975894399600000;35.177172457099999;3000;
Mahdia;33490;Ouled Chamekh;10.303001035799999;35.473186730300000;3000;
Mahdia;33491;Sidi Alouane;10.865884567600000;35.305324026599997;3000;
Mahdia;33492;Souassi;10.510480076500000;35.363523082199997;3000;
Manubah;33493;Borj El Amri;9.829657464389999;36.727860127200003;2000;
Manubah;33494;Douar Hicher;10.047122385800000;36.849071109100002;2000;
Manubah;33495;El Battan;9.737984162120000;36.795896763099996;2000;
Manubah;33496;Jedaida;9.888913364030000;36.895014647399996;2000;
Manubah;33497;Manouba;10.047731584099999;36.828813167500002;2000;
Manubah;33498;Mornaguia;9.923007708220000;36.719140444899999;2000;
Manubah;33499;Oued Ellil;9.976793744140000;36.843401449500000;2000;
Manubah;33500;Tebourba;9.724328087310001;36.878581967700001;2000;
Médenine;33501;Ben Guerdane;11.210037297000000;32.915395635599999;1600;
Médenine;33502;Beni Khedache;10.117667444400000;33.262862091300001;1600;
Médenine;33503;Djerba Ajim;10.806071591600000;33.760259335800001;1600;
Médenine;33504;Djerba Midoun;10.955321951400000;33.758297586899999;1600;
Médenine;33505;Houmt Souk;10.860495371500001;33.843551958600003;1600;
Médenine;33506;Médenine Nord;10.387165921999999;33.419516453000000;1600;
Médenine;33507;Médenine Sud;10.633989205300001;33.402185342800003;1600;
Médenine;33508;Sidi Makhlouf;10.545413486399999;33.559264528500002;1600;
Médenine;33509;Zarzis;11.000136685199999;33.464829075700003;1600;
Monastir;33510;Bekalta;11.006570751900000;35.608081743800000;2000;
Monastir;33511;Bembla;10.748588945700000;35.690878183499997;2000;
Monastir;33512;Beni Hassen;10.740048862300000;35.548315638900000;2000;
Monastir;33513;Jammel;10.691401969999999;35.638679685600003;2000;
Monastir;33514;Ksar Hellal;10.862880751400001;35.648768596399997;2000;
Monastir;33515;Ksibet El Mediouni;10.816030029900000;35.659322969000002;2000;
Monastir;33516;Moknine;10.837047066500000;35.549056764400000;2000;
Monastir;33517;Monastir;10.773411565000000;35.752402577200002;2000;
Monastir;33518;Ouerdanine;10.656016540900000;35.714493740999998;2000;
Monastir;33519;Sahline;10.697604052499999;35.746041622299998;2000;
Monastir;33520;Sayada-Lamta-Bou Hjar;10.875774554800000;35.670812189000003;2000;
Monastir;33521;Sebkhet El Moknine;10.945023767100000;35.587717768099999;2000;
Monastir;33522;Teboulba;10.951452223900001;35.644325065899999;2000;
Monastir;33523;Unknown1;11.028872197800000;35.792396656500003;2000;
Monastir;33524;Zeramdine;10.612797373899999;35.565479954899999;2000;
Nabeul;33525;Beni Khalled;10.644820873000000;36.628031421700001;5000;
Nabeul;33526;Beni Khiar;10.779430323100000;36.521715725800000;5000;
Nabeul;33527;Bou Argoub;10.574451556800000;36.535605483300003;5000;
Nabeul;33528;Dar Chaabane El Fehri;10.706982298300000;36.524391380300003;5000;
Nabeul;33529;El Mida;10.835396850100000;36.726144499000000;5000;
Nabeul;33530;Grombalia;10.433797819100000;36.600334598499998;5000;
Nabeul;33531;Hammam Ghezaz;11.072676458100000;36.918877651000003;5000;
Nabeul;33532;Hammamet;10.490679410700000;36.443937396800003;5000;
Nabeul;33533;Haouaria;10.923589967100000;36.964384400199997;5000;
Nabeul;33534;Kelibia;11.025532414900001;36.876141640599997;5000;
Nabeul;33535;Korba;10.810892233000001;36.622488417800000;5000;
Nabeul;33536;Menzel Bouzelfa;10.661853145800000;36.702350011999997;5000;
Nabeul;33537;Menzel Temime;10.911822306400000;36.802324449300002;5000;
Nabeul;33538;Nabeul;10.680341677099999;36.479166168500001;5000;
Nabeul;33539;Soliman;10.515451769100000;36.716198654199999;5000;
Nabeul;33540;Takelsa;10.673989237100001;36.814276380300001;5000;
Sfax;33541;Agareb;10.453269398400000;34.751273122299999;4250;
Sfax;33542;Bir Ali Ben Khélifa;10.092713262200000;34.728568411399998;4250;
Sfax;33543;El Amra;10.863085243300000;34.940331531500000;4250;
Sfax;33544;El Ghraiba;10.233580504900001;34.504121848300002;4250;
Sfax;33545;Hencha;10.714415460000000;35.124819681799998;4250;
Sfax;33546;Jebeniana;10.898347037700001;35.079210149700003;4250;
Sfax;33547;Kerkennah;11.172339288600000;34.716038650800002;4250;
Sfax;33548;Mahres;10.448325548600000;34.549950126600002;4250;
Sfax;33549;Menzel Chaker;10.376228509900001;35.003780494499999;4250;
Sfax;33550;Sakiet Eddaier;10.803762964100001;34.838852872300002;4250;
Sfax;33551;Sakiet Ezzit;10.721993081600001;34.885871025199997;4250;
Sfax;33552;Sfax Médina;10.757264601399999;34.759817716299999;4250;
Sfax;33553;Sfax Ouest;10.726416129000000;34.745233478199999;4250;
Sfax;33554;Sfax Sud;10.669436039100001;34.765940587400003;4250;
Sfax;33555;Skhira;9.974875634560000;34.342360357700002;4250;
Sidi Bou Zid;33556;Bir El Hfay;9.272880603090000;34.925746418899998;3000;
Sidi Bou Zid;33557;Jelma;9.382336782059999;35.371853553000001;3000;
Sidi Bou Zid;33558;Mazzouna;9.775422692499999;34.485057183000002;3000;
Sidi Bou Zid;33559;Meknassi;9.613793576540001;34.638752386699998;3000;
Sidi Bou Zid;33560;Menzel Bouzaiene;9.403498965050000;34.641221269799999;3000;
Sidi Bou Zid;33561;Ouled Haffouz;9.833987149210000;35.105791096700003;3000;
Sidi Bou Zid;33562;Regueb;9.832549190510001;34.878090005499999;3000;
Sidi Bou Zid;33563;Sabalat Ouled Asker;9.265099530870000;35.240549470600001;3000;
Sidi Bou Zid;33564;Sidi Ali Ben Aoun;9.111727383740000;34.802539015900003;3000;
Sidi Bou Zid;33565;Sidi Bouzid Est;9.573601318670001;35.110946865700001;3000;
Sidi Bou Zid;33566;Sidi Bouzid Ouest;9.406913101350000;35.035381398600002;3000;
Sidi Bou Zid;33567;Souk Jedid;9.557184021570000;34.872060550999997;3000;
Siliana;33568;Bargou;9.614459051270000;36.105889790299997;4000;
Siliana;33569;Bouarada;9.606200776960000;36.315778940500003;4000;
Siliana;33570;Bourouis;9.138796716250001;36.189923759400003;4000;
Siliana;33571;El Krib;9.101540965830001;36.354870397799999;4000;
Siliana;33572;Gaafour;9.352008584420000;36.246370962999997;4000;
Sousse;33582;Hammam Sousse;10.579941131200000;35.880499923999999;3000;
Sousse;33583;Hergla;10.436030390799999;36.043996135900002;3000;
Sousse;33584;Kalaa Kebira;10.419676309700000;35.888655253499998;3000;
Sousse;33585;Kalaa Sghira;10.459836281199999;35.815547582199997;3000;
Sousse;33586;Kondar;10.253835089700001;35.948161036499997;3000;
Sousse;33587;M'Saken;10.524735204400001;35.694762028699998;3000;
Sousse;33588;Sebkhat Sidi El Hani;10.427886633700000;35.553411661799998;3000;
Sousse;33589;Sebkhit El Kabla;10.266865241700000;35.887575862200002;3000;
Sousse;33590;Sidi Bou Ali;10.409918616900001;35.984037230100000;3000;
Sousse;33591;Sidi El Heni;10.315919568900000;35.748093316099997;3000;
Sousse;33592;Sousse Jaouhara;10.628103818500000;35.814492796800003;3000;
Sousse;33593;Sousse Médina;10.624314513900000;35.842241881000000;3000;
Sousse;33594;Sousse Riadh;10.602688725500000;35.794463248800000;3000;
Sousse;33595;Sousse Sidi Abdelhamid;10.594816190700000;35.838942317399997;3000;
Tataouine;33596;Bir Lahmar;10.486702190300001;33.217163752200001;400;
Tataouine;33597;Dhiba;10.548415238600001;31.964673269999999;400;
Tataouine;33598;Ghomrassen;10.276223212100000;33.109824363500003;400;
Tataouine;33599;Remada;9.714248114209999;31.787000413299999;400;
Tataouine;33600;Samar;10.985023423399999;32.794485984200001;400;
Tataouine;33601;Tataouine Nord;10.706920720299999;32.745624379200002;400;
Tataouine;33602;Tataouine Sud;10.185551391200001;32.836779884700000;400;
Tozeur;33603;Degueche;8.310938536840000;34.048879264200004;700;
Tozeur;33604;Hazoua;7.707272815120000;33.757803266499998;700;
Tozeur;33605;Nefta;7.922538744490000;33.843652512500000;700;
Tozeur;33606;Tamaghza;7.910608961400000;34.283821766899997;700;
Tozeur;33607;Tozeur;8.138052808910000;33.911057273600001;700;
Tunis;33608;Bab Bhar;10.176840819200001;36.812674945600001;1000;
Tunis;33609;Bab Souika;10.157072919699999;36.816346255600003;1000;
Tunis;33610;Bardo;10.120112683600000;36.822553839599998;1000;
Tunis;33611;Bouhaira;10.271546164200000;36.855113313700002;1000;
Tunis;33612;Carthage;10.322744247999999;36.857271778700003;1000;
Tunis;33613;Cité El Khadra;10.208620399500001;36.848466265299997;1000;
Tunis;33614;El Menzah;10.155197973400000;36.845974413400000;1000;
Tunis;33615;El Ouardia;10.179912192600000;36.772824103600001;1000;
Tunis;33616;El Tahrir;10.118250133200000;36.836553704400004;1000;
Tunis;33617;Ezzouhour;10.126103464200000;36.805837534200002;1000;
Tunis;33618;Hrairia;10.018593500000000;36.795331428399997;1000;
Tunis;33619;Jebel Jelloud;10.200019324099999;36.772937647600003;1000;
Tunis;33620;Kabaria;10.194231599100000;36.759452597600003;1000;
Tunis;33621;La Goulette;10.304307750000000;36.815693500000002;1000;
Tunis;33622;La Marsa;10.297133101700000;36.895057913599999;1000;
Tunis;33623;Médina;10.162936601600000;36.808381176099999;1000;
Tunis;33624;Omrane;10.149174561500001;36.829432466800000;1000;
Tunis;33625;Omrane Supérieur;10.121605411899999;36.850083402700001;1000;
Tunis;33626;Sabkhet Sijoumi;10.139616276600000;36.773060253099999;1000;
Tunis;33627;Sidi El Béchir;10.172287882399999;36.796163403800001;1000;
Tunis;33628;Sidi Hassine;10.073411020900000;36.757152445899997;1000;
Tunis;33629;Sijoumi;10.155716297900000;36.798460898099997;1000;
Tunis;33630;Unknown;10.072527321700001;36.816655073000000;1000;
Zaghouan;33631;Bir Mchergua;9.979057005820000;36.528308043999999;2400;
Zaghouan;33632;Fahs;9.837182395639999;36.294668138799999;2400;
Zaghouan;33633;Nadhour;9.984640158780000;36.131797260600003;2400;
Zaghouan;33634;Saouaf;10.156287540399999;36.220365205500002;2400;
Zaghouan;33635;Zaghouan;10.164439568900001;36.419309085599998;2400;
Zaghouan;33636;Zriba;10.215423339599999;36.322806094699999;2400;
